link,sentence
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220606-105729_8673986-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Okay. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Nope. To qualify you for the plan are you between the age of fifty to eighty can you hear me now. Yup. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Yup.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-135007_9994546-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Bad. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Yes. I'm sorry what was that. Yes. Can you hear me now. Yes. To qualify you for the plan are you between the age of fifty to eighty. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Yeah.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220606-132554_10202800-all.mp3,Hello. Hello. Yes. My name is Becky from Senior Benefits how are you today. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I've already (IA) formed and I have a cemetery plot and. As you know the cost of funeral is increasing day by day so would you like to learn more about possibly adding some coverage to you current plan. No. To qualify you for the plan are you between the age of fifty to eighty. I'm eighty one. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Bye.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220606-075441_10688492-all.mp3,Hello. Hello hello. My name is Becky from Senior Benefits how are you today. How are you. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Are you a robot or are you a real person. Yeah I'm a real person I'm just talking you through a computer so there might be a little bit of delay on the line to qualify you for the plan are you between the age of fifty to eighty. From where. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Alright sure why not.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220614-144541_12455751-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Doing fine Becky how you doing. I'm doing great thank you so much for asking this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on. Listen to me I thought you (IA) I'm a zombie I would never die. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. (IA). To qualify you for the plan are you between the age of fifty to eighty. I'm seventy seven (IA) I'm getting close to eighty I'll be seventy seven in August. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. Alright.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220602-101403_10153237-all.mp3,Hello. Huh. My name is Becky from Senior Benefits how are you today. What's that hello. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it to qualify you for the plan are you between the age of fifty to eighty. No more than eighty eighty more than eighty eighty four. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220602-135505_9986554-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Who are you. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. To qualify you for the plan are you between the age of fifty to eighty. If I'm fifty to eighty. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Alright (IA).
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-135921_10011058-all.mp3,Hello. Hi. My name is Becky from Senior Benefits how are you today. Oh I am just great but I'm not a senior right now yes I am I'm just. T(Overlapping) is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Um. To qualify you for the plan are you between the age of fifty to eighty. I'm am I what. Awesome you (overlapping) qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220615-093057_11298305-all.mp3,Hello. Hello. Hi. My name is Becky from Senior Benefits how are you today. Good how are you doing. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Would I what I didn't hear what you said man I'm sorry I had the TV on. I'm sorry what was that. I had the TV so I didn't hear what you said. To qualify you for the plan are you between the age of fifty to eighty. I'm sixty two but I'm I'm trying to get disability short term because I've had a surgery and I gotta had my foot (IA) out um then come to my blood my circulation. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220613-114654_11324278-all.mp3,Hello. Hello. Hello. My name is Becky from Senior Benefits how are you today. Mm. Okay. (Overlapping). I said one of them is eighty. Would you like to learn more about it. About what honey. I'm sorry what was that. you said senior benefits. To qualify you for the plan are you between the age of fifty to eighty. Yes man. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220608-144905_11331283-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I am senior benefits how are you today. I'm doing great thank you so much for asking (overlapping). This call is being regulated to to be tested. I'm sorry what was that. I'm sorry what was that. I'm just going to take a few pieces of information it will only take a minute okay. I'm only just take a okay. Hello. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. This call is about cremating and burning you and fucking you in your ass so can lay down to rest for the mid term. (Overlapping). I'm sorry what was that. To qualify you for the plan are you between the age of fifty to eighty. To qualify you for the plan are you between the age of eighty. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. I'm gonna commence you to the asshole that's.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-085030_9895219-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Okay. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. no. I'm sorry what was that. No. To qualify you for the plan are you between the age of fifty to eighty. Eighty one. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220609-083317_11235177-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm fine. Okay. Hello. Can you hear me now. Yes I can hear you. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. I am. Hello. Hello. Would you like to learn more about it. Yes you wanna tell me. I'm sorry what was that. I asked you will you tell me about it. To qualify you for the plan are you between the age of fifty to eighty. I'm eighty. Can you hear me now. Yes I can hear you. To qualify you for the plan are you between the age of fifty to eighty so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. (IA).
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220613-111748_10151529-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm fine. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Where are you calling from. I'm sorry what was that. I said where are you located what city or state are you calling from. To qualify you for the plan are you between the age of fifty to eighty. you awaited my question you're qualifying me I'm qualifying you I wanna know who you are more than you wanna know who I am. So that's all the information I need now I'm going to connect you with my insurance (overlapping). Hey hey hey hey you must be dumb as hell because.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-155637_8574749-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Fine. Hello. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it to qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. I'm not interested.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220614-134858_6718250-all.mp3,Hello. Hello. Yes hello. My name is Becky from Senior Benefits how are you today. What amigo. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security (overlapping). Yes yes yes. Would you like to learn more about it. Yes. I'm sorry what was that. Yes. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220611-121752_8617361-all.mp3,Hello. Hello I said hello. My name is Becky from Senior Benefits how are you today. Are you from Medicare service hello. I'm doing great thank you so much for asking. I'm trying to think about who you are. Would you like to learn more about it. I don't know what you're talking about you haven't said a word. I'm sorry what was that. Hello. To qualify you for the plan are you between the age of fifty to eighty. Yes I am. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. For what for what what are you talking about.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220608-070713_10573616-all.mp3,Hello. Yes. My name is Becky from Senior Benefits how are you today. I'm fine Becky how are you. I'm doing great thank you so much for asking this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it would you like to learn more about it. What age do you have to be. I'm sorry what was that. I said what age does it start is there age limit is there age requirement. To qualify you for the plan are you between the age of fifty to eighty. Eighty eight (uncertainty). That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220602-145829_8663317-all.mp3,Hello. Hello who is this. My name is Becky from Senior Benefits how are you today. I'm okay you said where'd you say you're from. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Um no not right now. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-094825_9890583-all.mp3,Hello. Hi how can I help you. My name is Becky from Senior Benefits how are you today. I'm good. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Which state. To qualify you for the plan are you between the age of fifty to eighty. Yeah. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-140741_10259039-all.mp3,Hello. Hello. Yes hello. My name is Becky from Senior Benefits how are you today. I'm okay. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No man. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you (overlapping). Do not want it goodbye. To qualify you for the plan are you between the age of fifty to eighty. Goodbye. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Alright.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220613-135145_8649408-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Okay I don't feel like talking. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. I have a licensed policy set (IA). Well it's good to be ahead however all of our clients believe that every single dollar is important these days. So how much do you charge for it how much does it cost. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220606-115143_9905122-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm well. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. No. To qualify you for the plan are you between the age of fifty to eighty. Perhaps. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. No.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-073258_9894626-all.mp3,Hello. Yeah. My name is Becky from Senior Benefits how are you today. I'm busy um I don't wanna rude or anything but. (Overlapping) is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I don't even have. (Overlapping) affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. Sure. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay thank you.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220613-070649_10780616-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm just fine thank you. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I would not. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. No I don't wanna hear it. Can you hear me now. I can hear you just fine. To qualify you for the plan are you between the age of fifty to eighty. I don't give out that information over the phone. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-125129_10202399-all.mp3,Hello. Yes. My name is Becky from Senior Benefits how are you today. Okay. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Yes. I'm sorry what was that. Yes. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-153337_8637049-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Okay. Can you hear me now. Yes I heard. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I have a social security. To qualify you for the plan are you between the age of fifty to eighty. I'm eighty nine. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. I have a benefit already.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220609-103855_11161311-all.mp3,Hello. Hello. Hello. My name is Becky from Senior Benefits how are you today. Fantastic. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Sure. Can you hear me now. Yes. Would you like to learn more about it. Yes. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220603-094110_10750041-all.mp3,Hello. Yeah hello. My name is Becky from Senior Benefits how are you today. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Hello. I'm sorry what was that. Hello are you there. To qualify you for the plan are you between the age of fifty to eighty. Hello are you there. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-104039_10175805-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Oh hi how's it going. (Overlapping) would you like to learn more about it. The reason (overlapping) I actually just moved here last week so I'm really not sure what could be going on do you know. Awesome you are qualifying just fine so let me quickly bring my associate (overlapping). What do I do.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220613-132246_11339804-all.mp3,Hello. (IA). My name is Becky from Senior Benefits how are you today. What kind of benefits. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. No thank you. To qualify you for the plan are you between the age of fifty to eighty. I don't give a damn. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220603-124749_9949472-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Huh hello. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. To qualify you for the plan are you between the age of fifty to eighty. Yes. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220603-105518_10665613-all.mp3,Hello. Hello. Hello. My name is Becky from Senior Benefits how are you today. Oh I almost forgot I have a cast on my and my arm. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I wouldn't you guys will bury me for one day (uncertainty).Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. Yeah. (Overlapping) are you between the age of fifty to eighty. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-125838_10652882-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. you wanna know the truth you want me to lie about it. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it to qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Unless it's free I.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220614-094200_8674377-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm fine. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No have you got can you take me off the list I've already got mine all planned out I don't need it so take me off the list are you there. Well it's good to be ahead however all of our clients believe that every single dollar is important these days. Well every single dollar is planned for (uncertainty) so I've already got it done and I paid for it (uncertainty) so I don't need it so thank you take me off you list. To qualify you for the plan (overlapping). I am tired of the phone calls from unknown calls so take me off you list that's all I ask are you there. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220611-113505_11200061-all.mp3,Hello. Hello I'm listening. My name is Becky from Senior Benefits how are you today. Fine thank you. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Well thank you very much but I think. (Overlapping) are you between the age of fifty to eighty. Past that I said I have all my plans made already thank you thank you. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. I told you I have all my plans fixed already I have everything.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220606-142135_9893745-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm fine thank you. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Um my husband died and. (Overlapping). It's been it's been a while he got yeah he was what was he. (Overlapping) so let me quickly bring my associate on the line who will (overlapping). And paid mine for so need the one.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-144643_8666433-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Fine. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. No I'm not interested. To qualify you for the plan are you between the age of fifty to eighty awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220607-154406_5993327-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm very fine what can I do for you. I'm sorry what was that. What can I do for you. Would you like to learn more about it. No man I know. I'm sorry what was that. A whole lot about it I know a lot about it people call me every day I already talked to someone about a lot of. To qualify you for the plan are you between the age of fifty to eighty. No I'm nine but thank you. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220608-105036_10171504-all.mp3,Hello. Hello. Uh-huh hello. My name is Becky from Senior Benefits how are you today. Okay. Okay. Hello hello. Would you like to learn more about it. Hello hello. Can you hear me now. Okay I hear you. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. (IA) what service you give me. To qualify you for the plan are you between the age of fifty to eighty. (IA). (Overlapping) I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-141705_10023398-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. (IA). This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. I can hardly hear you. I'm sorry what was that. (IA). To qualify you for the plan are you between the age of fifty to eighty. I'm seventy nine years old. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. (IA).
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220531-094306_9877895-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. I'm doing fine. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay. (IA). To qualify you for the plan are you between the age of fifty to eighty. I'm seventy five years old. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Yeah.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220610-111821_10176203-all.mp3,Hello. Hello hello hello hello. My name is Becky from Senior Benefits how are you today. Good thank you hello. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Yeah of course. I'm sorry what was that. Yes of course. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great so that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220614-110715_11002561-all.mp3,Hello my name is Becky from Senior Benefits how are you today. Alright. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Yes. Hello. Yes hello. Would you like to learn more about it. Yeah because I missed. (Overlapping) are you between the age of fifty to eighty. Yes. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. Okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220611-134125_10624601-all.mp3,Hello. Hello. Hello. My name is Becky from Senior Benefits how are you today. Huh hello. Okay. Hello. I'm sorry what was that. I didn't hear you. Would you like to learn more about it. Let me pick up the other phone let me see. I'm sorry what was that. Hello. Can you hear me now. Hello hello. To qualify you for the plan are you between the age of fifty to eighty. I am I am eighty hello. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further. I can't hear you man can you call me back.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-105255_10191602-all.mp3,Hello. Hi. My name is Becky from Senior Benefits how are you today. Alright fine you speak Spanish. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. I need somebody speak Spanish you don't speak Spanish. (Overlapping). you don't speak Spanish. Well these are new affordable plans that have just been approved in you state and almost everyone qualifies so our agent will give you a free quote about these newly approved plans and just review you options with you would that be okay to qualify you for the plan are you between the age of fifty to eighty. Okay. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. Okay I need somebody who speak Spanish.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-082005_10156047-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. Fine who is this from. This call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Today is a bad day another time maybe today is a really bad day. I'm sorry what was that. (IA) really bad day. To qualify you for the plan are you between the age of fifty to eighty. (IA) you're asking me. Can you hear me now awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220608-133703_10144592-all.mp3,Hello. Hello. My name is Becky from Senior Benefits how are you today. From where hello. Hello. Hello hello. Can you hear me now. man. Would you like to learn more about it. About what you didn't tell me what's it about you asked me did I wanna hear more about it about what. I'm sorry what was that. you asked me did I wanna hear more about it about what. To qualify you for the plan are you between the age of fifty to eighty. To qualify me for what plan. So that's all the information I need now I'm going to connect you with my insurance consultant who will guide you further.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220601-115740_10672150-all.mp3,Hello. Hi yeah. My name is Becky from Senior Benefits how are you today. Yeah. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. Yes. To qualify you for the plan are you between the age of fifty to eighty. Yes. That's great awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of (overlapping) you qualify for today okay. Yeah.
http://testing.avatarpro.co.uk/RECORDINGS/MP3/20220611-130928_7503133-all.mp3,Hello. Hello hello. My name is Becky from Senior Benefits how are you today. I'm good who'd you wanna speak with. Okay this call is about a new state regulated final expense insurance plan that covers the hundred percent of burial funeral and cremation expenses it is specifically designed for people on fixed income and social security would you like to learn more about it. No I need to speak with my wife first. (Overlapping) are you between the age of fifty to eighty. Huh. Awesome you are qualifying just fine so let me quickly bring my associate on the line who will patch you with the licensed agent and they will tell you exactly what kind of benefits you qualify for today okay. (Spanish).
